,GEO_ID,NAME,DP03_0001E,DP03_0002E,DP03_0003E,DP03_0004E,DP03_0005E,DP03_0006E,DP03_0007E,DP03_0008E,DP03_0009E,DP03_0010E,DP03_0011E,DP03_0012E,DP03_0013E,DP03_0014E,DP03_0015E,DP03_0016E,DP03_0017E,DP03_0018E,DP03_0019E,DP03_0020E,DP03_0021E,DP03_0022E,DP03_0023E,DP03_0024E,DP03_0025E,DP03_0026E,DP03_0027E,DP03_0028E,DP03_0029E,DP03_0030E,DP03_0031E,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E,DP03_0046E,DP03_0047E,DP03_0048E,DP03_0049E,DP03_0050E,DP03_0051E,DP03_0052E,DP03_0053E,DP03_0054E,DP03_0055E,DP03_0056E,DP03_0057E,DP03_0058E,DP03_0059E,DP03_0060E,DP03_0061E,DP03_0062E,DP03_0063E,DP03_0064E,DP03_0065E,DP03_0066E,DP03_0067E,DP03_0068E,DP03_0069E,DP03_0070E,DP03_0071E,DP03_0072E,DP03_0073E,DP03_0074E,DP03_0075E,DP03_0076E,DP03_0077E,DP03_0078E,DP03_0079E,DP03_0080E,DP03_0081E,DP03_0082E,DP03_0083E,DP03_0084E,DP03_0085E,DP03_0086E,DP03_0087E,DP03_0088E,DP03_0089E,DP03_0090E,DP03_0091E,DP03_0092E,DP03_0093E,DP03_0094E,DP03_0095E,DP03_0096E,DP03_0097E,DP03_0098E,DP03_0099E,DP03_0100E,DP03_0101E,DP03_0102E,DP03_0103E,DP03_0104E,DP03_0105E,DP03_0106E,DP03_0107E,DP03_0108E,DP03_0109E,DP03_0110E,DP03_0111E,DP03_0112E,DP03_0113E,DP03_0114E,DP03_0115E,DP03_0116E,DP03_0117E,DP03_0118E,DP03_0119E,DP03_0120E,DP03_0121E,DP03_0122E,DP03_0123E,DP03_0124E,DP03_0125E,DP03_0126E,DP03_0127E,DP03_0128E,DP03_0129E,DP03_0130E,DP03_0131E,DP03_0132E,DP03_0133E,DP03_0134E,DP03_0135E,DP03_0136E,DP03_0137E
3140,0500000US56041,"Uinta County, Wyoming",15176,10157,10141,9527,614,16,5019,10141,(X),7541,4244,4244,4020,1819,1210,3996,2712,9376,7247,1454,338,80,92,165,20.7,9527,2688,1822,1661,1557,1799,9527,1145,844,488,209,952,899,156,385,366,2515,781,356,431,9527,7055,1859,571,42,7735,433,343,733,658,1127,1466,1073,1201,565,136,58235,71005,6227,71770,2031,19805,1367,19930,315,15295,146,2818,553,5355,258,157,297,430,707,994,831,1012,533,136,70647,80923,27009,2380,37387,46638,29902,64540,29571,20416,17917,14468,5468,2499,6345,480,11640,9191,8674,7422,7170,473,1252,517,195,143,52,322,2449,2019,1588,615,430,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3141,0500000US56043,"Washakie County, Wyoming",6557,4095,4088,3835,253,7,2462,4088,(X),3199,1740,1740,1618,480,253,1303,890,3707,2926,323,1,237,97,123,12.2,3835,1241,566,681,680,667,3835,427,271,387,114,389,251,42,142,165,806,331,300,210,3835,2656,867,306,6,3422,125,174,288,401,587,772,541,331,102,101,53426,65351,2654,61705,1265,20586,722,26055,120,8564,47,1274,169,2302,55,62,112,195,300,596,497,304,100,81,66641,77156,27556,1120,33689,39827,27098,49774,33365,7961,6738,5328,2540,1223,1940,185,4392,3524,3292,2577,2495,146,715,232,98,18,80,134,868,697,523,238,171,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3142,0500000US56045,"Weston County, Wyoming",5702,3305,3305,3188,117,0,2397,3305,(X),2722,1400,1400,1360,466,250,1015,800,3116,2316,151,260,162,47,180,24.6,3188,1013,455,522,666,532,3188,806,209,162,41,301,279,22,151,110,660,196,68,183,3188,2240,667,275,6,3062,210,158,349,239,513,463,411,530,83,106,52867,68181,2270,72453,1085,19031,610,26096,89,8828,49,2739,144,2017,94,50,200,96,329,230,335,518,59,106,75457,82359,29152,1045,32522,36465,33357,58770,36161,6739,5841,4656,2078,898,1530,134,3938,2992,2882,2433,2400,116,449,110,57,53,21,53,946,684,461,250,262,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3143,0500000US72001,"Adjuntas Municipio, Puerto Rico",14771,6165,6165,3795,2370,0,8606,6165,(X),7554,2756,2756,1720,1071,678,2767,1538,3753,3324,170,0,145,44,70,30.7,3795,1299,898,710,373,515,3795,227,225,265,22,375,174,19,110,173,1196,364,148,497,3795,2186,1325,284,0,5861,2423,923,855,646,615,306,46,23,19,5,12902,18945,2655,25109,2475,10389,815,14839,0,-,1100,2885,3114,4194,1503,676,660,526,485,266,31,23,19,5,14435,20991,7126,1667,8280,12064,14565,17953,21168,18125,17063,4058,13539,1062,4148,139,10762,5879,3607,3169,1716,1516,438,2272,2091,217,1899,181,4883,4621,762,3892,262,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3144,0500000US72003,"Aguada Municipio, Puerto Rico",32149,13552,13522,11595,1927,30,18597,13522,(X),16517,5813,5783,4895,1946,1204,5024,3275,11503,7928,2485,32,407,165,486,23.5,11595,3115,3067,2649,1281,1483,11595,47,953,1029,263,1699,475,246,303,1272,2199,1382,856,871,11595,7630,2123,1834,8,12819,3936,2031,2444,1404,1295,1035,329,264,81,0,16347,25041,6828,27582,6432,12133,1664,14549,94,8426,748,2229,6330,9253,2335,1285,1931,1113,1113,895,283,237,61,0,19268,28028,9287,3566,10029,14498,13360,21665,18201,38597,36348,11165,27114,2249,7899,270,24056,13096,11223,9955,4989,5332,1268,1873,1689,408,1316,184,10960,10512,2358,8570,448,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3145,0500000US72005,"Aguadilla Municipio, Puerto Rico",44762,17466,17395,13851,3544,71,27296,17395,(X),23300,7926,7913,6070,2964,1564,7532,4313,13359,11847,655,35,458,314,50,21.2,13851,4305,3066,3746,1235,1499,13851,83,451,1727,191,1730,750,216,537,1492,2838,1429,696,1711,13851,9119,3645,1069,18,21604,6967,3010,3765,2421,2140,1959,638,473,87,144,16693,27858,10531,36317,9426,12773,3183,15004,53,9657,1684,2606,9415,14998,4269,1752,2774,1809,1764,1482,563,380,69,136,19513,31195,11339,6606,11541,19113,16232,25602,22922,52717,50019,18112,35178,2698,11823,312,30054,16441,13084,12034,8136,4363,1050,3357,3098,329,2795,259,13613,12664,3539,9686,949,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3146,0500000US72007,"Aguas Buenas Municipio, Puerto Rico",21717,9291,9291,7575,1716,0,12426,9291,(X),11320,4232,4232,3475,1369,835,3868,2412,7529,6318,661,145,302,0,103,30.9,7575,1651,1596,2162,1075,1091,7575,99,737,745,212,1069,315,88,327,510,1759,466,731,517,7575,5241,1248,1086,0,8469,2632,1110,1614,962,1035,727,196,109,51,33,17255,27066,4227,32570,4087,13023,1321,17427,26,8254,395,1971,3932,6270,1666,783,1284,689,889,590,176,109,51,33,19368,30458,10188,2199,9996,14286,15875,21790,19363,26165,24158,9248,17515,2007,5840,108,15690,9141,7440,6376,3741,2721,1064,1701,1543,253,1321,158,6549,5936,1573,4702,613,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3147,0500000US72009,"Aibonito Municipio, Puerto Rico",19311,7007,6989,6613,376,18,12304,6989,(X),10132,3239,3239,3053,1279,724,3203,1628,6443,5629,493,12,106,47,156,25.2,6613,2056,1372,1250,717,1218,6613,152,402,951,223,1093,211,64,198,469,1761,395,411,283,6613,4974,1278,351,10,8301,2068,1056,1851,1369,858,681,192,200,16,10,19720,27659,4202,33185,4200,13367,1391,13301,65,8109,1906,2563,3778,6370,1291,656,1542,1138,708,675,134,200,16,10,22540,30763,10630,1931,10985,14119,17411,20993,25394,23423,22741,6567,17030,682,4835,66,14163,6818,6464,6151,3303,2898,313,354,336,53,283,18,7345,7078,1322,5933,267,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3148,0500000US72011,"A�asco Municipio, Puerto Rico",22936,9969,9969,8679,1290,0,12967,9969,(X),12046,4497,4497,3782,1198,1013,3746,2509,8606,6084,1840,23,176,219,264,18.3,8679,2017,2049,1990,963,1660,8679,181,536,1757,116,1260,172,138,224,616,1651,1056,424,548,8679,6283,1542,854,0,8933,2187,1414,1828,988,1230,915,157,175,0,39,19379,27090,4951,29460,4535,12582,1620,11834,27,7585,371,1595,4028,6516,1305,822,1402,791,991,864,132,175,0,34,23406,30692,10259,2417,12136,15104,15337,20667,19848,27283,26260,10148,17728,1023,5699,0,16407,9658,8451,7890,5125,3026,561,1207,1065,223,842,142,6749,6434,1264,5379,315,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3149,0500000US72013,"Arecibo Municipio, Puerto Rico",72712,27917,27876,22966,4910,41,44795,27876,(X),38463,12955,12955,10691,4585,2236,11638,6545,22135,19374,1670,128,465,107,391,26.1,22966,6360,4733,6660,2024,3189,22966,280,788,3067,240,3482,757,378,1086,1735,5826,1979,1024,2324,22966,16135,5156,1635,40,31788,10188,3715,6431,3722,3551,2800,840,408,77,56,18001,25046,15049,31926,16181,12956,4832,13594,84,9331,1440,2047,14669,21884,5307,2132,4669,3123,3026,2395,775,324,77,56,22078,29186,10203,9904,9615,13684,16966,22239,22397,86532,82078,31556,57334,4454,18334,355,50536,26613,22204,20357,13523,7236,1847,4409,3837,815,3085,572,23923,22292,6159,17562,1631,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3150,0500000US72015,"Arroyo Municipio, Puerto Rico",14587,4221,4221,3711,510,0,10366,4221,(X),7970,2439,2439,2186,1082,407,2888,1583,3675,3308,241,30,38,0,58,21.3,3711,1052,1161,787,224,487,3711,40,240,383,0,399,72,23,107,173,1261,456,141,416,3711,2570,984,157,0,6002,1711,1056,1238,1002,545,311,61,78,0,0,16976,21725,2554,27443,2731,12512,988,11996,32,N,2554,3376,3257,4351,941,891,823,832,465,268,53,78,0,0,18309,23997,7979,1651,10406,14491,16374,21231,22205,18099,17542,4305,14311,557,4375,53,10485,4080,3612,3554,1767,1944,58,468,409,57,352,59,6405,6090,792,5485,315,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3151,0500000US72017,"Barceloneta Municipio, Puerto Rico",19755,7275,7275,5936,1339,0,12480,7275,(X),10569,3694,3694,3189,1544,963,3426,2131,5728,4969,434,29,133,99,64,26.2,5936,1618,1003,1806,676,833,5936,53,314,966,134,988,205,0,198,441,1272,552,219,594,5936,4183,1420,333,0,8010,2686,957,1638,936,804,560,347,82,0,0,16889,23550,3787,28791,4042,13843,1003,14906,0,-,209,1928,3657,5680,1413,694,1411,757,642,453,270,40,0,0,20153,25522,9170,2330,9173,16025,17470,20131,22464,24286,22907,8598,15736,1379,5579,94,14291,7150,5868,5307,3657,1746,561,1282,1048,111,937,234,7141,6651,1566,5445,490,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3152,0500000US72019,"Barranquitas Municipio, Puerto Rico",22970,7546,7546,6545,1001,0,15424,7546,(X),11772,3385,3385,2858,1961,755,4378,1898,6517,5470,658,44,235,0,110,32.6,6545,1931,1226,1468,1010,910,6545,85,690,950,139,786,271,63,149,441,1786,407,307,471,6545,4404,1528,613,0,8918,3116,1120,1591,1180,1074,614,139,43,0,41,15970,22969,4018,29455,3963,11616,1333,14464,9,N,3052,2788,5168,6745,2219,801,1181,962,882,485,139,35,0,41,17772,24810,8221,2173,10313,14483,16852,21446,22971,28630,27415,6923,22010,1215,7088,113,17439,7457,6469,6063,2781,3367,406,988,933,194,782,55,9982,9348,1603,7912,634,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3153,0500000US72021,"Bayam�n Municipio, Puerto Rico",153182,76193,76115,65692,10423,78,76989,76115,(X),82019,37465,37456,32551,9510,6410,23953,15871,63454,46775,8169,2506,1175,2799,2030,34.3,65692,21490,13215,20362,4898,5727,65692,155,2737,3208,2936,9609,2428,1557,4443,7320,15462,6780,3593,5464,65692,46688,13425,5562,17,67940,14695,6673,11664,8299,10048,9313,3911,2222,650,465,26017,36513,42372,40226,28175,13834,12730,19142,496,12505,3983,2281,19628,47309,8342,3748,7720,6411,7502,7306,3395,1926,599,360,30665,40752,14377,20631,15696,23224,18399,24909,25307,177645,165041,87481,96145,12604,37328,1481,103859,71723,62276,55265,42017,14753,7011,9447,7909,2356,5704,1538,32136,29828,12131,19451,2308,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3154,0500000US72023,"Cabo Rojo Municipio, Puerto Rico",40766,14199,14199,12208,1991,0,26567,14199,(X),21684,6444,6444,5934,2454,1161,6583,3592,12184,10965,203,10,162,23,821,25.5,12208,4192,1884,3858,978,1296,12208,148,599,1393,223,2250,244,388,570,915,2707,1306,426,1039,12208,8558,2698,952,0,15656,5251,2084,2927,1904,1424,1284,391,248,113,30,16080,24994,7142,35347,7787,11124,2374,13331,27,N,503,2062,5929,10275,2729,1109,2112,1407,1163,1118,296,198,113,30,19663,29424,9245,5381,10148,14506,16301,21895,21451,48878,46690,19971,32107,2188,10162,123,28148,13873,11952,10999,7629,3603,953,1921,1616,270,1460,305,14275,13477,3677,10304,798,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3155,0500000US72025,"Caguas Municipio, Puerto Rico",108527,54096,53983,46508,7475,113,54431,53983,(X),59008,26622,26567,23123,6689,4786,18868,12616,44230,36529,4458,647,1140,652,804,32.0,46508,16725,9432,12626,3520,4205,46508,155,1893,3714,1306,6378,1665,1105,2849,5498,11416,4878,2288,3363,46508,33627,8501,4357,23,48629,10771,4955,8584,6206,6289,6075,2752,1819,743,435,25006,37536,29881,44217,20303,13766,7803,16882,268,12537,1880,2075,15864,33449,6154,2510,5995,4739,4774,4677,2279,1414,515,392,29622,41426,14654,15180,14982,25287,19135,26293,26609,130769,122818,57826,73487,7951,28397,750,77931,51458,44422,39501,28986,11256,4921,7036,6237,1191,5113,799,26473,25126,8322,17717,1347,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3156,0500000US72027,"Camuy Municipio, Puerto Rico",26637,10223,10171,8543,1628,52,16414,10171,(X),14021,4443,4443,3629,1644,670,4573,2584,8412,7477,551,15,151,67,151,29.5,8543,2428,1550,2461,1159,945,8543,272,708,814,200,1524,327,80,328,393,1737,645,626,889,8543,5985,1806,752,0,11431,3345,1701,2478,1243,1090,1010,277,220,21,46,16831,26926,5719,32370,5752,12810,1576,16634,17,N,675,2236,5705,8362,1861,1209,1871,1032,977,879,271,212,21,29,19989,31082,10252,3069,9399,14102,15385,20291,23543,32139,30623,8771,23107,1516,6717,103,19490,9915,8317,7650,4075,3861,667,1598,1466,154,1322,132,9575,8999,1999,7096,576,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3157,0500000US72029,"Can�vanas Municipio, Puerto Rico",37095,18596,18540,14206,4334,56,18499,18540,(X),19582,8705,8677,6397,2584,1958,6760,4839,13673,11820,1038,227,283,214,91,36.1,14206,3302,3463,4106,1506,1829,14206,168,810,1052,392,2278,656,263,794,2055,2837,1234,535,1132,14206,10225,2899,1067,15,14498,3626,1676,2830,1672,2074,1368,656,409,77,110,20673,33079,8601,37808,6442,12522,2343,23931,41,7149,670,1958,6542,10564,1995,1089,2214,1316,1661,1167,608,334,77,103,24907,37066,11920,3934,11320,16124,17144,22284,22589,45962,41631,18084,25573,4331,10749,514,27929,17969,13718,11661,8586,3263,2057,4251,3421,805,2635,830,9960,9050,2779,6573,910,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3158,0500000US72031,"Carolina Municipio, Puerto Rico",131031,70701,70573,60147,10426,128,60330,70573,(X),72148,35799,35747,29891,8104,6607,21334,16073,57631,48362,5108,1302,930,563,1366,30.8,60147,21217,11847,17109,4088,5886,60147,100,2404,3060,1644,8026,3395,1172,5228,6679,12469,7013,3489,5468,60147,41721,12761,5554,111,63401,10960,5343,11358,9019,9561,9483,3758,2689,595,635,29434,40301,41533,42366,25781,14071,13619,16224,493,9455,10286,2773,17407,42344,6115,2617,6774,6606,7043,7278,2789,2021,548,553,33288,44495,16536,21057,19467,28615,20189,27669,26614,156747,144088,82734,78198,12659,32780,1467,91534,66301,56863,49507,40204,11031,7356,9438,8078,2350,5821,1360,25233,22938,11077,13730,2295,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3159,0500000US72033,"Cata�o Municipio, Puerto Rico",20251,10453,10399,7789,2610,54,9798,10399,(X),10850,5180,5161,3868,1584,964,3460,2355,7720,5868,549,572,260,206,265,31.2,7789,2367,1708,2340,649,725,7789,32,376,354,495,1159,316,233,553,1059,1345,816,335,716,7789,5509,1618,662,0,8792,2847,961,1382,898,964,822,330,413,107,68,18253,31223,4725,39842,3623,12644,1283,18867,45,8858,818,1958,3636,6217,1728,431,1037,697,822,740,276,345,83,58,23616,35930,12195,2575,10695,17071,17442,21450,24545,24834,23159,9181,15250,1675,5584,203,14779,9905,7446,6726,4754,2063,720,2459,2165,352,1813,294,4874,4454,1286,3343,420,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3160,0500000US72035,"Cayey Municipio, Puerto Rico",36828,15572,15560,14176,1384,12,21256,15560,(X),19277,7557,7557,6890,2491,1396,5982,4041,13468,11577,611,99,344,621,216,27.3,14176,4728,2446,3592,1535,1875,14176,191,858,1667,305,1904,576,92,572,1380,3778,1141,771,941,14176,9616,2944,1616,0,16183,4064,1882,3493,1984,1905,1481,737,451,119,67,21320,30480,8981,35408,8030,13530,2948,14121,99,9192,805,2282,5674,11482,2204,1224,2454,1624,1515,1185,673,451,85,67,24534,34652,12088,4701,12224,17429,17924,23331,23479,44494,41302,19267,26014,3192,9415,439,26574,15075,13691,11871,8223,3799,1820,1384,1167,224,951,217,11499,10791,3966,7501,708,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3161,0500000US72037,"Ceiba Municipio, Puerto Rico",9819,4012,4003,3528,475,9,5807,4003,(X),5264,1759,1759,1527,561,310,1612,970,3513,2908,327,28,117,33,100,25.8,3528,794,860,915,412,547,3528,65,127,390,39,466,190,0,162,325,735,538,212,279,3528,2194,809,489,36,4367,1123,538,963,664,531,293,83,142,0,30,19103,32364,2369,35981,2011,13274,770,30261,15,N,99,1787,1850,2907,620,280,757,481,372,249,55,72,0,21,21711,33121,13044,1460,13158,26360,16996,20694,20658,11843,11279,4599,7704,564,2527,88,6712,3838,3363,3083,2101,1066,280,475,418,99,331,57,2874,2767,580,2333,107,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3162,0500000US72039,"Ciales Municipio, Puerto Rico",13856,4230,4230,3383,847,0,9626,4230,(X),7107,1981,1981,1579,1069,556,2007,1101,3383,2642,529,11,152,24,25,37.6,3383,965,667,634,490,627,3383,74,97,447,47,390,83,21,82,236,1066,296,264,280,3383,2244,945,181,13,5870,2030,895,1192,557,750,320,83,27,8,8,15071,22066,2321,27009,3146,12997,631,23342,0,-,1061,2988,3136,4277,1363,554,826,564,620,263,52,27,0,8,17472,23967,8398,1593,9732,13546,16663,21067,21052,16895,16242,4930,13205,653,3777,0,10022,4024,3273,2964,1767,1271,309,751,672,14,658,79,5998,5733,1147,5121,265,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3163,0500000US72041,"Cidra Municipio, Puerto Rico",32835,14753,14701,12211,2490,52,18082,14701,(X),17063,6892,6880,5557,2466,1762,5751,3880,11533,9408,1208,86,403,239,189,31.0,12211,3652,2016,3700,1134,1709,12211,114,535,1851,192,1911,570,280,399,1041,2806,1063,437,1012,12211,8742,2571,898,0,12913,3178,1639,2764,1495,1570,1367,385,392,69,54,19949,30054,6680,36997,6559,13593,1949,15820,62,13484,400,2267,4923,9439,1876,1045,2064,1121,1425,1097,351,375,45,40,23491,33303,11079,3474,11964,17239,17210,20891,20395,40196,38188,16980,25258,2008,9046,139,24725,14397,11954,10913,7270,3885,1041,2443,2175,235,1972,268,10328,9812,3214,7657,516,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3164,0500000US72043,"Coamo Municipio, Puerto Rico",32070,12566,12566,11633,933,0,19504,12566,(X),16779,5706,5706,5283,2112,1084,5805,3461,10868,9977,152,9,507,39,184,25.9,11633,3023,2557,2529,1525,1999,11633,864,479,2072,77,1278,234,101,480,957,2339,702,562,1488,11633,7385,3283,965,0,13346,4041,1609,2037,1924,1717,1061,617,218,50,72,19833,27797,7264,32842,6199,11903,2309,15041,37,7092,370,1875,5872,9243,2463,691,1508,1455,1350,875,583,196,50,72,24709,32203,10761,4103,11003,14195,16202,23232,22401,39230,37470,13521,25728,1760,9058,187,23719,12105,11193,10559,6179,4485,634,912,857,131,726,55,11614,10857,2586,8743,757,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3165,0500000US72045,"Comer�o Municipio, Puerto Rico",15911,6386,6375,4705,1670,11,9525,6375,(X),8102,2904,2904,2112,1119,796,2647,1769,4447,3456,586,81,145,119,60,37.9,4705,1233,836,1411,564,661,4705,105,326,349,105,808,266,37,102,456,1369,228,191,363,4705,3194,1132,379,0,5836,2366,910,1056,603,465,327,87,22,0,0,12812,18191,2594,24265,2836,10636,682,12481,16,N,327,2120,3422,4016,1401,532,832,543,357,261,68,22,0,0,15560,20543,6903,1820,8295,10751,14815,16879,19689,19528,18766,5394,15199,762,4462,129,11795,6135,4527,4300,2136,2321,227,1608,1470,196,1285,138,5660,5408,1036,4725,252,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3166,0500000US72047,"Corozal Municipio, Puerto Rico",27707,11353,11353,7925,3428,0,16354,11353,(X),14459,5167,5167,3622,2087,1184,5224,2836,7728,6739,328,99,98,42,422,38.9,7925,2307,1641,1906,1073,998,7925,194,526,846,297,1074,257,92,238,830,2019,703,345,504,7925,5191,1681,928,125,10768,4097,1266,1906,1391,1042,734,225,73,34,0,15088,21604,4901,28467,5039,11538,1663,13310,31,9084,2015,2755,5812,8284,2765,859,1481,1166,1040,664,202,73,34,0,18086,24334,7619,2484,8683,10528,16470,19789,18861,33932,32369,9272,24809,1563,7864,98,20478,11149,7769,7168,4294,3084,601,3380,2988,351,2656,392,9329,8869,1597,7510,460,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3167,0500000US72049,"Culebra Municipio, Puerto Rico",1077,593,593,588,5,0,484,593,(X),534,273,273,273,66,55,176,164,588,332,118,0,93,9,36,11.7,588,151,185,90,86,76,588,0,61,0,0,12,51,0,43,47,126,121,31,96,588,226,283,79,0,475,92,87,70,85,73,45,23,0,0,0,23802,28110,249,32998,234,13888,92,13643,0,-,5,N,158,256,25,38,43,45,50,43,12,0,0,0,32870,33265,11830,219,12464,18455,15991,18981,17089,1314,1176,435,832,138,268,0,759,570,565,446,220,226,119,5,5,0,5,0,189,173,34,149,16,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3168,0500000US72051,"Dorado Municipio, Puerto Rico",30051,14956,14855,11583,3272,101,15095,14855,(X),15888,6703,6703,5215,2141,1428,6084,4233,11482,9370,749,51,586,430,296,33.5,11583,4076,2332,3074,1010,1091,11583,58,609,1179,525,1322,574,142,703,1682,2261,999,515,1014,11583,7749,2446,1348,40,11881,2372,979,2062,1260,1472,1741,730,646,251,368,29667,48099,7083,55741,5021,15013,1575,25760,53,11011,346,1179,3712,8931,1483,474,1507,891,1382,1341,699,586,208,360,35684,55053,16570,2950,14868,24339,22021,31122,26250,37067,35371,17788,19407,1696,8925,257,22124,14405,11233,10576,8197,2531,657,3172,2744,663,2105,428,7719,7411,2818,4896,308,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3169,0500000US72053,"Fajardo Municipio, Puerto Rico",26123,13727,13716,9827,3889,11,12396,13716,(X),14136,7180,7169,4983,1925,1381,4515,3564,9146,7268,668,126,302,522,260,26.9,9827,2374,3021,2240,1078,1114,9827,106,532,682,120,1141,399,151,246,792,2087,2158,665,748,9827,6932,1911,967,17,12231,3523,1228,2603,1628,1469,986,563,152,34,45,19068,28612,7137,29486,5506,12813,2005,15621,41,13829,517,1956,5164,8179,1839,759,1809,1137,1174,785,489,148,10,29,22895,32864,11663,4052,13017,17823,15580,21114,19821,31837,29030,11073,19933,2807,7117,310,18127,12970,9306,7832,5055,2881,1474,3664,3162,616,2576,502,5157,4692,1431,3537,465,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3170,0500000US72054,"Florida Municipio, Puerto Rico",9737,3908,3908,3235,673,0,5829,3908,(X),5185,1707,1707,1279,829,655,1659,851,3157,2806,98,0,135,37,81,24.3,3235,824,583,1027,304,497,3235,35,88,463,129,617,276,0,226,180,540,124,200,357,3235,2211,843,181,0,4291,1067,626,1057,484,563,346,106,42,0,0,20315,24065,2294,27844,2078,13615,560,10254,0,-,202,1653,1806,3297,659,477,841,455,408,309,106,42,0,0,22599,26200,8871,994,11093,15326,15895,22754,24024,11895,11499,4019,8033,396,2842,66,7047,3763,3143,2948,1960,988,195,620,594,85,509,26,3284,3200,746,2692,84,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
3171,0500000US72055,"Gu�nica Municipio, Puerto Rico",13699,4912,4912,3433,1479,0,8787,4912,(X),7206,2213,2213,1756,937,469,2360,1222,3360,3022,168,1,93,14,62,22.2,3433,993,897,696,248,599,3433,53,72,327,42,576,122,41,33,151,1036,336,155,489,3433,2216,1138,79,0,5469,2141,943,1151,528,370,284,24,6,5,17,13242,18117,1941,23531,3059,11471,815,11593,30,7703,331,2492,2864,3554,1166,592,813,356,337,238,24,6,5,17,15167,20938,7430,1915,8651,11355,14147,17500,22180,16768,16052,3346,13273,716,3672,102,9380,4649,3238,3055,1499,1610,183,1411,1310,74,1236,101,4731,4416,629,3883,315,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
